belgië,0,0,0,10,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1
belgië,0,0,0,11,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1
belgië,0,0,0,12,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1
belgië,0,0,0,13,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1
belgië,0,0,0,14,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1
belgië,0,0,0,15,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1
belgië,0,0,0,16,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1
belgië,0,0,0,17,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1
belgië,0,0,0,18,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1
belgië,0,0,0,19,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1
belgië,0,0,0,20,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1
belgië,0,0,1,0,0.094140625,0.24027777777777778,0.096875,0.22708333333333333,0.09765625,0.21666666666666667,0.1,0.2152777777777778,0.1015625,0.2111111111111111,0.103515625,0.20902777777777778,0.103515625,0.2076388888888889,0.10234375,0.20555555555555555,0.101953125,0.20555555555555555,0.1015625,0.20555555555555555,0.1015625,0.20555555555555555,0.10078125,0.2048611111111111,0.1,0.20416666666666666,0.10078125,0.20416666666666666,0.1,0.20416666666666666,0.1,0.20416666666666666,0.1,0.20416666666666666,0.10078125,0.20416666666666666,0.101171875,0.2048611111111111,0.10078125,0.20694444444444443,0.102734375,0.2048611111111111,0.10390625,0.20555555555555555,0.10859375,0.20972222222222223,0.112109375,0.2152777777777778,0.1140625,0.21388888888888888,0.1140625,0.21805555555555556,0.112890625,0.21736111111111112,0.1125,0.21666666666666667,0.112109375,0.21597222222222223,0.11015625,0.2152777777777778,0.110546875,0.21736111111111112,0.109765625,0.21736111111111112,0.11015625,0.21944444444444444,0.109765625,0.22013888888888888,0.11015625,0.21944444444444444,0.111328125,0.2222222222222222,0.112109375,0.22430555555555556,0.1140625,0.22916666666666666,0.114453125,0.23125,0.11484375,0.23333333333333334,0.11640625,0.24097222222222223,0.11875,0.2534722222222222,0.11875,0.26805555555555555,0.11796875,0.2763888888888889,0.1171875,0.2861111111111111,0.114453125,0.31319444444444444,0.115625,0.3472222222222222,0.11640625,0.35,0.1171875,0.4048611111111111,0.11328125,0.43333333333333335
belgië,0,0,1,1,0.075,0.20694444444444443,0.075390625,0.19027777777777777,0.07578125,0.18055555555555555,0.076171875,0.17847222222222223,0.0765625,0.1736111111111111,0.0765625,0.1701388888888889,0.0765625,0.16805555555555557,0.0765625,0.16666666666666666,0.076171875,0.16666666666666666,0.075,0.16666666666666666,0.074609375,0.16597222222222222,0.07421875,0.16805555555555557,0.0734375,0.16805555555555557,0.0734375,0.16805555555555557,0.0734375,0.16805555555555557,0.0734375,0.16805555555555557,0.073828125,0.1673611111111111,0.07421875,0.16666666666666666,0.07421875,0.16666666666666666,0.075,0.16805555555555557,0.076171875,0.16458333333333333,0.078125,0.16180555555555556,0.084375,0.15555555555555556,0.08828125,0.16180555555555556,0.08984375,0.15694444444444444,0.09296875,0.15416666666666667,0.093359375,0.15416666666666667,0.09296875,0.1527777777777778,0.09296875,0.15416666666666667,0.0921875,0.15416666666666667,0.091796875,0.15694444444444444,0.09140625,0.15902777777777777,0.09140625,0.16111111111111112,0.09140625,0.16180555555555556,0.09140625,0.16111111111111112,0.0921875,0.16319444444444445,0.09296875,0.16597222222222222,0.09375,0.16944444444444445,0.094140625,0.17152777777777778,0.09453125,0.1736111111111111,0.0953125,0.18194444444444444,0.09609375,0.19236111111111112,0.096875,0.20972222222222223,0.096484375,0.21597222222222223,0.09609375,0.2263888888888889,0.094921875,0.25416666666666665,0.0953125,0.28888888888888886,0.0953125,0.2916666666666667,0.113671875,0.3486111111111111,0.103125,0.3819444444444444
belgië,0,0,1,2,0.070703125,0.15069444444444444,0.0703125,0.13333333333333333,0.07109375,0.12222222222222222,0.070703125,0.11875,0.071875,0.11388888888888889,0.071484375,0.1125,0.071875,0.1111111111111111,0.071875,0.1111111111111111,0.07109375,0.11180555555555556,0.0703125,0.1111111111111111,0.06953125,0.11041666666666666,0.068359375,0.11319444444444444,0.0671875,0.11388888888888889,0.0671875,0.11319444444444444,0.0671875,0.11388888888888889,0.0671875,0.11388888888888889,0.0671875,0.11319444444444444,0.0671875,0.1111111111111111,0.06796875,0.11180555555555556,0.06875,0.1125,0.071484375,0.10833333333333334,0.074609375,0.10347222222222222,0.08359375,0.09583333333333334,0.087109375,0.09791666666666667,0.08984375,0.09166666666666666,0.09609375,0.08541666666666667,0.097265625,0.08541666666666667,0.09765625,0.08472222222222223,0.096875,0.08611111111111111,0.09609375,0.0875,0.0953125,0.09027777777777778,0.094140625,0.09305555555555556,0.09375,0.09444444444444444,0.09375,0.09444444444444444,0.09375,0.09444444444444444,0.09453125,0.09652777777777778,0.094921875,0.09930555555555555,0.0953125,0.10277777777777777,0.095703125,0.10416666666666667,0.09609375,0.10555555555555556,0.096875,0.11319444444444444,0.096875,0.12291666666666666,0.096875,0.1388888888888889,0.09765625,0.14791666666666667,0.09765625,0.15833333333333333,0.096875,0.18194444444444444,0.095703125,0.22013888888888888,0.0953125,0.22361111111111112,0.11484375,0.2826388888888889,0.1046875,0.31527777777777777
belgië,0,0,1,3,0.07109375,0.1111111111111111,0.071484375,0.09236111111111112,0.07265625,0.08194444444444444,0.072265625,0.07916666666666666,0.0734375,0.075,0.0734375,0.07430555555555556,0.0734375,0.07361111111111111,0.07265625,0.075,0.071875,0.075,0.071875,0.07361111111111111,0.0703125,0.075,0.06875,0.07708333333333334,0.06796875,0.07916666666666666,0.06796875,0.07777777777777778,0.06796875,0.07777777777777778,0.06796875,0.07777777777777778,0.067578125,0.07777777777777778,0.0671875,0.075,0.068359375,0.075,0.0703125,0.0763888888888889,0.073046875,0.07083333333333333,0.0765625,0.06597222222222222,0.08828125,0.05138888888888889,0.0921875,0.05277777777777778,0.096875,0.044444444444444446,0.103515625,0.03888888888888889,0.105078125,0.03819444444444445,0.10546875,0.04027777777777778,0.1046875,0.04097222222222222,0.10390625,0.041666666666666664,0.101953125,0.04583333333333333,0.101171875,0.04722222222222222,0.1,0.05,0.1,0.049305555555555554,0.1,0.04861111111111111,0.100390625,0.05138888888888889,0.10078125,0.05347222222222222,0.10078125,0.05694444444444444,0.101171875,0.058333333333333334,0.1015625,0.058333333333333334,0.1015625,0.06666666666666667,0.10234375,0.07569444444444444,0.103125,0.09166666666666666,0.103125,0.10208333333333333,0.103125,0.1125,0.10234375,0.13680555555555557,0.10078125,0.175,0.1,0.1763888888888889,0.114453125,0.23541666666666666,0.10625,0.2708333333333333
belgië,0,0,1,4,0.070703125,0.07777777777777778,0.0703125,0.05763888888888889,0.0734375,0.04861111111111111,0.073046875,0.04791666666666667,0.07265625,0.044444444444444446,0.0734375,0.04375,0.07265625,0.043055555555555555,0.07109375,0.04583333333333333,0.070703125,0.04652777777777778,0.0703125,0.04722222222222222,0.06953125,0.04722222222222222,0.06796875,0.04861111111111111,0.06640625,0.04861111111111111,0.0671875,0.04722222222222222,0.0671875,0.04722222222222222,0.0671875,0.04791666666666667,0.0671875,0.04861111111111111,0.06796875,0.04583333333333333,0.06796875,0.04652777777777778,0.06875,0.04722222222222222,0.070703125,0.04097222222222222,0.075390625,0.035416666666666666,0.090625,0.015277777777777777,0.09375,0.015277777777777777,0.1,0.008333333333333333,0.108203125,0.0,0.110546875,0.0,0.1109375,0.002777777777777778,0.110546875,0.004166666666666667,0.109375,0.004166666666666667,0.106640625,0.008333333333333333,0.105078125,0.009722222222222222,0.10390625,0.011111111111111112,0.10390625,0.010416666666666666,0.10390625,0.011111111111111112,0.104296875,0.013888888888888888,0.1046875,0.01597222222222222,0.10390625,0.018055555555555554,0.104296875,0.019444444444444445,0.1046875,0.019444444444444445,0.1046875,0.027083333333333334,0.105859375,0.03611111111111111,0.10546875,0.05138888888888889,0.10546875,0.06180555555555556,0.10546875,0.07222222222222222,0.1046875,0.09791666666666667,0.103515625,0.13819444444444445,0.103125,0.1388888888888889,0.1109375,0.19930555555555557,0.10703125,0.2375
belgië,0,0,1,5,0.087890625,0.1284722222222222,0.0859375,0.10416666666666667,0.08671875,0.08333333333333333,0.0875,0.07708333333333334,0.08984375,0.06944444444444445,0.089453125,0.06527777777777778,0.0890625,0.06527777777777778,0.08671875,0.06388888888888888,0.0859375,0.06319444444444444,0.0875,0.06388888888888888,0.086328125,0.06388888888888888,0.084375,0.06319444444444444,0.08359375,0.0625,0.083203125,0.06041666666666667,0.0828125,0.06111111111111111,0.0828125,0.06111111111111111,0.0828125,0.06111111111111111,0.0828125,0.059722222222222225,0.083984375,0.06180555555555556,0.08359375,0.0625,0.087890625,0.06180555555555556,0.090234375,0.06041666666666667,0.10546875,0.06666666666666667,0.107421875,0.06875,0.1109375,0.06666666666666667,0.115234375,0.06666666666666667,0.119921875,0.06875,0.1203125,0.06944444444444445,0.11875,0.07083333333333333,0.11796875,0.07361111111111111,0.116796875,0.07291666666666667,0.115234375,0.07291666666666667,0.11484375,0.075,0.1140625,0.07569444444444444,0.1140625,0.0763888888888889,0.11484375,0.07777777777777778,0.11640625,0.0798611111111111,0.1171875,0.08333333333333333,0.116796875,0.08402777777777778,0.1171875,0.08472222222222223,0.11875,0.09236111111111112,0.119921875,0.10416666666666667,0.12109375,0.11944444444444445,0.122265625,0.12708333333333333,0.1234375,0.1361111111111111,0.12109375,0.1625,0.121875,0.19791666666666666,0.12109375,0.20277777777777778,0.12890625,0.26666666666666666,0.12578125,0.30277777777777776
